URL,url_unique,Paragraph,Lesson_Number,Lesson_Date,Submitting_Organization
https://llis.nasa.gov/lesson/693,1374,"considering variation environmental thermal effect described guideline result incomplete thermal analysis . temperature variation spacecraft could grossly underestimated , thereby reducing reliability .",693,1999-02-01,gsfc
https://llis.nasa.gov/lesson/693,1374,"use currently accepted value solar constant , albedo earth radiation calculating heat balance earth orbiter . practice provides heating rate black body case without consideration spectral effect collimation .",693,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"lesson learned based reliability practice . pd-ed-1108 ; nasa technical memorandum 4322a , nasa reliability preferred practice design test .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,super ni-cd battery perishable reliability directly related prudent handling storage procedure . development implementation appropriate project-unique procedure based set proven guideline assure optimum performance super ni-cd battery degraded due inappropriate handling storage .,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"super ni-cd cell advanced ni-cd cell design developed hughes aircraft company . constructed electrodeposited positive ( nickel electrode ) , negative plate ( cadmium electrode ) . separator material inert polymer impregnated zirconium cloth interleaved plate serf insulate positive plate negative plate retain electrolyte . interelectrode spacing increased super ni-cd design permit greater 4 ml/ah electrolyte . 31 percent electrolyte conventional ni-cd cell . plate connected respective cell terminal attached cell cover inserted steel case welded shut . electrolyte normally 31 percent concentration potassium hydroxide hughes aircraft proprietary additive . added though `` fill tube '' fitted pressure gauge . cell satisfactorily completes manufacturing acceptance testing , fill tube pinched welded closed .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"manufacture hermetically sealed super ni-cd cell predicated delicate balance active material , relative state-of-charge active material positive negative plate time cell sealed , amount electrolyte placed cell closure , property separator material , free volume allowed case design . super ni-cd cell , free excess electrolyte , referred `` electrolyte starved '' design . primary prerequisite sealed-electrolyte starved cell operate safely positive plate limiting charge oxygen generated overcharge . charge current utilized generation oxygen gas overcharge , current used generating oxygen . cause cell pressure increase level dependent recombination rate oxygen negative electrode , rate diffusion oxygen separator , amount electrolyte cell , cell free volume . cell pressure 20 degree c typically range 50 65 psig .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"negative plate cell contain approximately 50 percent capacity positive electrode . `` excess '' negative capacity , approximately 60 percent remains uncharged positive plate fully charged . uncharged material referred `` overcharge protection '' required prevent plate becoming fully charged generating hydrogen gas . remainder excess negative charged state cell fully discharged provides over-discharge protection . referred precharge . discharge , cell voltage drop 1 volt , positive plate limiting , thereby leaving charged cadmium material react residual oxygen cell completely discharged . typical pressure fully discharged cell 3 5 psig . second reason positive plate limiting discharge prevent effect negative capacity fading , occurs normal use , causing loss cell capacity . thought capacity fading related size cadmium crystal . important overcharge protection available entire life cell . negative plate become fully charged , hydrogen gas generated overcharge effective mechanism within cell recombination h2 gas . cell discharged ( potential reversed ) h2 gas generated positive electrode rate dependent upon discharge rate . limited free space sealed cell , cell reversed quickly build pressure rupture cell case battery package .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"super ni-cd cell highly complex , interactive electro-chemical device present future performance totally dependent past history . history includes attribute characteristic raw material , processing material component , assembly component sealed cell , testing , handling , storage . consequently , cell battery classified perishable treated accordingly .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"since super ni-cd battery irreversibly degraded improper use handling , following guideline developed use battery engineer developing project-unique battery handling storage procedure requirement document .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,guideline . 1 - flight battery maintained charged cold storage temperature 0 degree c ( ± 3 degree c ) trickle charge rate c/100 required installation spacecraft battery/spacecraft integration testing launch preparation .,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"battery placed cold storage , fully charged wrapped anti-static bag closed . bag placed another anti-static bag along packet desiccant . battery stored method , three year cell activation , expected provide several year nominal performance orbit .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,guideline . 2 - flight battery subjected extended spacecraft integration test activity .,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"open circuit intermittent use ni-cd battery extended spacecraft integration testing activity known significantly accelerate degradation battery . result controlled test shown permanent irreversible change unlike anything observed several year spacecraft flight operation . degradation observed initially increase cell overcharge voltage low temperature indicative loss overcharge protection . also , nasa integration testing use promotes significant cadmium migration . recognized dominate wear-out mechanism determine battery life .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"guideline . 3 - battery open circuit period greater 4 hour following charge level c/100 , discharged 5 minute 1.0 amp rate subjected top-off charge operation resumed .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"use charged battery open stand initiated 5 minute discharge 1.0 amp rate prior initiating battery charge defined . typically , discharge done spacecraft load concert spacecraft ground power console . normal cycling use , battery discharged followed recharge overcharge . mode , always partial pressure oxygen overcharge oxygen recombination occurring negative electrode . relatively short time open circuit , oxygen recombines internal cell pressure return vacuum . charging cell fully charged absence oxygen creates `` unnature '' condition , since oxygen available react negative electrode . past experience show technique reduces effect open circuit stand performance .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"guideline . 4 - short-term storage 60 day , flight battery may stored charged open-circuited temperature controlled 18 degree c ( ± 5 degree c ) . top-off charge applied battery biweekly ( every 3-4 day ) . trickle charge low rate preferred open circuit stand battery .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"degradation mechanism associated storage method , data controlled test indicate much le detrimental prolonged open circuit stand .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,guideline . 5 - preferred operational temperature super ni-cd battery 18 degree c ( ± 5 degree c ) . period battery exposed temperature 23 degree c minimized . circumstance battery temperature exceed 30 degree c exception non-operational period thermal vacuum testing ( e.g . hot balance ) allowed temperature exceed 33 degree c .,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"testing performed spacecraft , battery mounted thermal cooling cart maintain battery required temperature range . installed spacecraft prior launch , battery temperature maintained use dedicated cooling air directed onto battery baseplate possible . battery temperature monitored via sensor installed battery assembly .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,guideline . 6 - battery stored cold temperature trickle charge period greater 30 day `` reconditioned '' prior placing use . reconditioning cycle 18 degree c defined follows :,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,note ! * never short super ni-cd cell battery * monitor maintain battery temperature 18 degree c ( ±5 degree c ) reconditioning cycle .,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,guideline . 7- battery removed cold storage must reconditioned every 30 day described guideline . 6 .,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"guideline . 8 - flight battery must discharged left open-circuit stand shipment . battery packaged control temperature 5 degree c ( ± 5 degree c ) . shipping container equipped temperature recorder provide assurance flight battery exposed temperature exceeding 25 degree c. upon arrival destination , battery recharged put trickle charge .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,super ni-cd battery deliver high current shorted . high current would create safety hazard well destroy battery due excessive heat would generated .,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"guideline . 9 - final reconditioning flight battery , using battery conditioning step ( b ) thru ( f ) guideline . 6 , performed least 14 day prior spacecraft launch . upon completion reconditioning , flight battery maintained c/100 trickle charge rate launch .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,guideline . 10 - design flight battery include following provision ground console interfacing battery integrated spacecraft .,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"capability provided monitor state health battery discharge , charge , trickle charge recondition battery without powering spacecraft order meet guideline minimize degradation battery .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"guideline . 11 - log book maintained flight battery including complete test history cell , assembled battery , integration test launch site activity .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"log book identifies project battery individual cell serial number . chronological ( date time ) entry test sequence , summary observation , identification related computer stored record , malfunction , name responsible test personnel , reference test procedure controlling test recorded .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,"super ni-cd battery damaged irreversibly degraded improper use handling prior launch . guideline provided developed year experience use , handling , testing ni-cd battery . following guideline ensures reliable operation flight battery precluding irreversible degradation handling storage , promoting proper reconditioning preparation launch .",694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,flight project assure reliable operation super ni-cd flight battery implementation appropriate handling storage procedure . procedure minimize deterioration irreversible effect .,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/694,1375,practice used :,694,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"lesson learned based reliability guideline number gd-ap-2302 nasa technical memorandum 4322a , nasa reliability preferred practice design test .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"thermal analysis used throughout development cycle ( 1 ) provide optimum thermal design within constraint overall system design , ( 2 ) provide temperature distribution temperature history level detail required , ( 3 ) provide early identification design problem , ( 4 ) provide basis predicting evaluating thermal performance test flight .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"detailed thermal analysis design performed ensure temperature spaceflight component remain within specified limit mission lifetime . meet objective , thermal modeling required beginning project conceptual design stage continuing preliminary detailed design stage environmental testing . test verified model used predict temperature launch phase , mission operation .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,design phase,695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"conceptual design phase temperature control system major driver defining configuration , orientation power requirement . simplified calculation , rule thumb , experience similar requirement useful stage , computer model overall configuration location major component provides ability compute component temperature range anticipated orbital environment able evaluate respond quickly proposed system trade-off . preliminary detailed design stage computer model expanded detail overall system firmed . model used support trade study needed develop optimize thermal control system design .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,test phase,695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"preparation thermal vacuum thermal balance testing computer model modified predict temperature test environment provide thermal analysis required develop test plan specify test hardware . thermal vacuum test model used demonstrate test hardware drive component specified hot cold temperature level predict transition time hot cold soak period . thermal balance test designed verify accuracy computer model demonstrate thermal control system function specified . since often impractical simulate orbital environment , model used develop equivalent environment result nearly temperature test environment predicted flight . test temperature differ significantly prediction test environment , model adjusted try match test temperature . adjustme nt must plausible physical basis model considered verified test .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,launch phase,695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"expendable launch vehicle ( elv ) launch , model used predict payload temperature lift-off orbit insertion . may include transient heating nose fairing fairing ejection direct aerodynamic heating immediately followed ejection , solar earth input , spin rate change , deployment boom solar paddle , attitude change thruster firing , extended period earth 's shadow , etc . space transportation system ( sts ) launch , payload model placed model shuttle bay run variety case , including ( 1 ) launch , ( 2 ) orbit bay door closed , ( 3 ) open door configuration selected attitude , bay-to-earth , bay-to-sun , bay-to-space , ( 4 ) payload remote manipulator system , ( 5 ) reentry , ( 6 ) post landing without purge air . also safety related case analyzed , bay floodlight failed vent door failed open reentry . payload temperature grad ients touchdown needed analysis landing load .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,flight prediction,695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"test verified computer model used predict temperature flight use ground station monitoring performance , planning operation , verification computer model using flight data , monitoring degradation thermal coating .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,special purpose model,695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"reduced thermal model instrument spaceflight hardware often required spacecraft thermal designer order limit size all-up observatory computer model . reduced model may constrained small number surface , node coupling . emphasis placed accuracy temperature critical component heat flow across interface spacecraft .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,thermal analysis electronic box performed compute temperature heat flow throughout box mounting interface junction temperature semiconductor component required . special purpose computer program developed facilitate modeling circuit board .,695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"sts thermal model , orbiter payload thermal integration model ( optimod ) , provide detail subdividing shuttle bay surface node , adding external surface , wing , tail , bay door , active thermal control radiator , adding internal structure needed , modeling ascent , entry , post-landing phase .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"special purpose model developed providing added detail particular component region larger model , computing temperature gradient transient temperature thin film window . others developed modeling performance thermal control louver , heater pipe , capillary pumped system , cryogenic instrument , passive radiative cooler , solid liquid cryogen dewar , etc .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,modeling technique,695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"computer model set finite difference equation describe heat transfer among small , isothermal element node together represent physical hardware . number location node chosen based accuracy requirement , convenience working complex shape , efficient use engineering computer time . spacecraft earth orbit equation form :",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,heat stored = heat - heat,695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,heat flow node given :,695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"result set finite difference equation , one unknown temperature , term thermal mass , heat absorbed external surface node sunlight , earth reflected sunlight ( albedo ) , earth emitted infrared radiation , heat dissipated electrical component , heater power thermal control , conduction radiation interchange node pair . solution obtained using general-purpose heat transfer computer program , system improved numerical differencing analyzer ( sinda ) . bulk input data , absorbed energy sun earth , radiation interchange factor generated program thermal radiation analyzer system ( trasys ) simplified space payload thermal analyzer ( sspta ) .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"step involved development thermal model shown figure 1. initial step development geometric model . used conjunction optical property surface generate radiative coupling surface node pair . given parameter defining orbit orientation payload , geometric model also used generate absorbed solar , earth reflected solar earth emitted infrared radiation external node . data input heat transfer model computing transient steady-state temperature . change geometric model , surface optical property orbital parameter requires regeneration radiative coupling absorbed solar earth radiation .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"ensure accuracy model requires considerable care skill , good engineering judgment applicable experience . care required checking input data error caution warning message provided computer code . important keep good record show source input data log computer run . skill come play knowing use computer program , understanding theory behind calculation , well versed pitfall commonly experienced program . experience judgment come play setting model , checking output accuracy , interpreting result .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"using trasys sspta , geometric model plotted checked overlapping surface , surface normal proper direction , surface misplaced mis-oriented , unplanned gap , surface viewing backside others , etc . computation radiative interchange factor , especially radiative coupling space checked surface significant coupling space view space . possible , hand calculation independent method used determine computed value reasonably accurate . similar check made calculation absorbed sunlight .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,steady state solution checked verify energy balance node within required tolerance heat flow coupled node reasonable value . transient temperature plotted visually check : ( 1 ) temperature-time characteristic expected ; ( 2 ) sudden unusual variation physical explanation ; ( 3 ) thermostat respond required heater sized properly .,695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"thermal design philosophy goddard space flight center temperature limit met worst case hot cold combination possible orbital environment , spacecraft instrument operating mode , tolerance major thermal property . variation stacked , variable combined way contributes worst case condition extent combination possible within mission requirement constraint . example , worst case cold condition satellite earth orbit would probably consist following : ( 1 ) orbit oriented percent time sunlight minimum ; ( 2 ) spacecraft oriented toward sun direction absorbed sunlight minimum ; ( 3 ) internal power dissipation minimum predicted value ; ( 4 ) minimum value selected solar constant earth albedo factor value selected equivalent black body temperature earth consistent assumed value solar constant albedo factor ( see reliability preferred practice guideline no.gd-ap-2301 ) ; ( 5 ) minimum solar absorptance maximum thermal emittances thermal coating selected ; ( 6 ) value assumed effective emittance thermal conductance multilayer insulation blanket contributes coldest condition .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"philosophy conservative extent worst case condition defined may unlikely occur . however , experience spacecraft instrument flown many variable occur worst case combination . experience also shown temperature test flight often vary predicted value , conservatism necessary compensate inaccuracy thermal model .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"performing detailed thermal analysis spacecraft instrument result thermal design questionable reliability , may conservative utilizes excessive power weight . lack comprehensive thermal analytical model limit capability evaluating thermal performance test orbit .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/695,1376,"guideline describes general criterion methodology development thermal model predicting temperature spacecraft , instrument spaceflight hardware .",695,1999-02-01,gsfc
https://llis.nasa.gov/lesson/6956,1377,nasa engineering safety center ( nesc ) investigation intermittent electrical short cassini space probe determined cause short likely due presence tin whisker certain component within cassini plasma spectrometer ( cap ) analytical instrument . nasa technical community commercial space enterprise need continued awareness tin whisker still cause failure existing spacecraft may found new system .,6956,2013-03-25,nesc
https://llis.nasa.gov/lesson/6956,1377,"jet propulsion laboratory requested nesc investigate cause intermittent electrical short period six year cassini space probe . jpl isolated several event cap analytical instrument . nesc investigation determined internal short cap instrument likely due presence tin whisker tin plated metal can transformer component circuit card . knowledge method mitigate tin whisker known since 1970 policy place address issue . even action , condition continues occur within nasa system .",6956,2013-03-25,nesc
https://llis.nasa.gov/lesson/6956,1377,"continuing vigilance must maintained design , manufacturing , testing operation electronic component possibility tin whisker causing electrical short circuit .",6956,2013-03-25,nesc
https://llis.nasa.gov/lesson/6956,1377,"even though official nasa documentation tin whisker mitigation strategy exists , nasa technical community commercial space enterprise need continued awareness tin whisker still cause failure existing spacecraft may found new system .",6956,2013-03-25,nesc
https://llis.nasa.gov/lesson/696,1378,"lesson learned based reliability guideline number gd-ap-2303 nasa technical memorandum 4322a , nasa reliability preferred practice design test .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"consideration fatigue reliability design process assist prevention failure structural mechanical component subject fluctuating load service . explicit consideration reliability structural mechanical component provides mean evaluate alternative design ensure specified risk level met . probabilistic fatigue analysis may also applied life extension existing structure , problem assessment in-service fatigue failure .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"potential application guideline space shuttle international space station alpha program include : landing gear , control surface , main engine component , auxiliary power unit component , external tank solid rocket booster weld , pressure vessel , propulsion module , logistics module .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"detailed discussion procedure performing spectral fatigue reliability analysis may found reference 1. `` classical '' fatigue approach described utilizes constant amplitude s-n curve characterization material 's component 's fatigue resistance capability . applied random load characterized power spectral density ( psd ) , crack initiation location ( hot spot ) determined analytical experimental stress analysis . structural dynamic analysis test used determine harmonic response function , h ( w ) , relates external load nominal internal stress .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"mean average fatigue life , , computed using either rayleigh [ reference 2 , 3 , 4 ] single-moment method [ reference 5 6 ] . high-cycle fatigue ( high number cycle ) uncertainty randomness fatigue life due random loading negligible ( although load uncertainty generally problem specific ) [ reference 2 ] , considerable uncertainty remains due intrinsic metallurgical geometric variation . usual deterministic fatigue analysis practice uncertainty accounted reducing computed fatigue life `` scatter factor '' 2 4 determine `` safe '' life . probabilistic approach metallurgical geometric variation rationally included modeling random variable , using data s-n curve fitting and/or stress analysis . sufficient data necessary statistical treatment ( correlation analysis distribution fitting ) discussed reference 1. however , even case sufficient problem specific data yet exist rigorous statistical treatment , probabilistic risk assessment ( pra ) method may used construct distribution variable based expert ' opinion variable ' range likely value . approach useful first approximation problem specific data becomes available advantage formally using `` expert data '' ( engineering experience ) usually informally used selecting `` scatter factor '' .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"resulting expression distribution time failure generally amenable solution analytic technique . however , modern numerical structural reliability method [ reference 7 ] available solving type problem several commercial software package , proban [ reference 8 ] , strurel , nessus . program allow characterization number parameter problem random variable . usually requires characterization problem form mathematical expression computer subroutine relates input variable characteristic output variable determine failed safe state system modeled . simulation method monte carlo , importance sampling , latin hypercubes , directional sampling , axis-orthogonal sampling also available proban . monte carlo simulation approach space shuttle main engine fatigue problem also described reference 9. method compared relative merit discussed reference 1 .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"result probabilistic fatigue analysis usually expressed probability failure function time . dealing high reliability , reliability index , b , often used defined :",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"example change reliability time due fatigue given figure 1. corresponding plot reliability index function time given figure 2. detail example given reference 1. expected average time failure example 1265 second , time reliability 50 % reliability index zero . also shown figure 1 2 time corresponding usual definition `` safe life '' determined using scatter factor 2 4. using scatter factor 4 result safe life 316 second , scatter factor 2 give safe life 632 second . adoption reliability approach would allow specification safe life time reliability reliability index decreased minimum acceptable level . example level chosen `` 3-sigma '' level , reliability 99.865 % reliability index 3.0. result safe ( allowable ) life 869 second , 37 % increase allowable life compared scatter factor 2 life , 175 % increase compared scatter factor 4 life . conservatism inherent deterministic scatter factor approach illustrated clearly figure 2. example scatter factor 2 corresponds reliability index 5.6 , scatter factor 4 corresponds reliability index 11.2 .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"use probabilistic method allows uncertainty fatigue life time failure explicitly accounted possible `` scatter factor '' approach . sensitivity analysis method also available commercial software package , allowing uncertain input variable ranked according contribution uncertainty resulting life estimate . enables timely cost effective design optimization identifying important input parameter upon resource concentrated gain greatest increase life . approach naturally lead design risk assessment requires development selection specific criterion defining acceptable risk probability failure . acceptable risk value specified appropriate program requirement , selection process program policy issue beyond scope guideline . guidance available various national civil structural requirement code formulated provide reliability index 3 5 , depending importance structure consequence failure [ reference 7 ] .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"method primarily useful design evaluation optimization tool easily used evaluate remaining life in-service component unless instrumentation ( strain gage , accelerometer , load cell ) place allow collection data actual performance component . case necessary in-service data available , method may prove useful extending life component structure beyond original predicted service life . inspection component structure non-destructive evaluation ( nde ) method feasible , probabilistic fracture mechanic method described companion guideline useful estimating damage remaining life in-service component fatigue analysis method . measured crack length provides information in-service state structure , probabilistic fracture analysis may updated following inspection new information . inspection feasible , fracture mechanic method particular advantage fatigue method in-service assessment .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"potential loss strength structural/mechanical component due cumulative damage effect fluctuating applied load well known . spectacular failure resulted fatigue since beginning industrial revolution . danger fatigue new application , however , always adequately considered design process continues concern day . classic example british comet airliner , one first aircraft employ aluminum-skin , pressurized fuselage . loss three aircraft many life 1953 1954 occurred potential fatigue application understood .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"result theory stochastic process modern structural reliability method enable design engineer ass expected fatigue life structural mechanical component subject randomly varying load , estimate probability failure component increase time . application data enable optimal design achieved balance initial cost design fabrication expected cost repair , replacement , and/or failure .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"failure adequately consider fatigue design structural mechanical component subject fluctuating load may , best , result recurring cost repair replacement component intended design life . worst , catastrophic failure , term economic loss loss life , may result .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,"alternatively , outdated design practice take advantage modern method reliability analysis may result overconservative uneconomical structure mechanism .",696,1999-01-31,hq
https://llis.nasa.gov/lesson/696,1378,spectral ( frequency domain ) technique used estimate design fatigue life reliability structural mechanical component subject randomly varying stress .,696,1999-01-31,hq
https://llis.nasa.gov/lesson/697,1379,"lesson learned based reliability practice . pd-ed-1216 ; nasa technical memorandum 4322a , nasa reliability preferred practice design test .",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,provides multiple way accomplishing function improve mission reliability .,697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"decision use redundant design technique based analysis reliability test data . redundancy may prove available method technique improving performance ( e.g. , better component , additional derating , simplification , software debugging ) exhausted method item improvement shown costly duplication . use redundant equipment allow repair system downtime . situation exist equipment maintained ( e.g. , communication satellite ) , case dormant redundant element may necessary approach prolong operating time .",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"application redundancy without penalty . increase weight , space , complexity , time design , fabricate , assemble , test . may also increase cost ; however , cost may recovered increased reliability . thus , safety mission reliability gained expense adding item test . increase testing time may reduced making improvement component use reliable part , derating , design simplification , software improvement .",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"incorporation redundancy design must take account `` checkable redundancy . '' important able functionally test redundant element prior mission start . capability present , benefit redundancy may defeated uncertain functionality . however , designer take account built-in test planning , inclusion test point , packaging , benefit active redundancy retained .",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"example , consider redundancy used transmitter communication technology satellite ( ct ) . component failure data basic nonredundant configuration traveling wave tube ( twt ) shown table 1 .",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"twt serf final output stage driver 200w transmitter . space application require long operating time earth/satellite communication . therefore , reliability without maintenance major design manufacturing concern .",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"( analysis used example assumes failure rate constant time , therefore , calculation used engineering estimate . )",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"nonredundant circuit , approximate total failure rate given :",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"rate adjusted operating factor based engineering judgement take account space environment , kop :",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"using mission time 17,520 hour ( 2 year , ct performance goal ) , approximate reliability nonredundant configuration :",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"r = e-ltotalt= e- ( 9.04 x 10-6 ) ( 17,520 )",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"simple , redundant configuration , approximate reliability :",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"rs= 1- ( 1-r1 ) ( 1-r2 ) , wherer1= r2= 0.85",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,rs= 0.98,697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"obviously , use redundancy greatly enhance transmitter reliability give high confidence two year ct performance goal met . however , additional consideration need taken account . specifically , need address additional component added redundancy , switch , sensor , and/or activator . case , two switch added order activate redundancy ( see figure 1 ) .the first switch coaxial transfer switch failure rate 1.1 x 10-6. second switch , waveguide transfer switch , failure rate 1.5 x 10-6. two component added due redundancy . command receiver/decoder need operate order activate switch . however , fails , whole spacecraft would fail whether redundancy present . therefore , following additional calculation need made :",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,lswi= 1.1 x 10-6,697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,leqtwt= 1.15 x 10-6 ( sincer = 0.98 ),697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,lsw2= 1.5 x 10-6,697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,lred=lsw1+leqtwt+lsw2= ( 1.5 + 1.15 + 1.1 ) x 10-6=3.75 x 10-6,697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,rred= 0.94,697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"therefore , total reliability redundant system approximately 0.94. still big improvement single component reliability 0.85 .",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,success ct spacecraft demonstrated improved reliability ct transmitter operated beyond performance goal 2 year .,697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"advantage disadvantage redundancy considered prior use . repeat , disadvantage using redundancy solve reliability problem increased weight , cost , complexity . addition back-up system and/or lower level item add weight cost additional hardware . weight cost may reduced application piece part redundancy . harmful effect may increased complexity would negate reliability improvement . example , sensing , activation , switching hardware added use redundant component may reduce overall reliability lower simple string .",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"many case deliberate redundancy provides reliability improvement cost reduction . necessarily follow simple redundancy cost effective way compensate low reliability . design engineer responsibility determine balance redundancy alternative effective use . trade-off process , may determined redundancy , duplication hardware , may impact cost preventive maintenance . significant factor life cycle cost consideration equipment worth . redundancy may practical designed item readily available , economical redesign . however , redundancy may expensive item costly , heavy spacecraft limitation exceeded . trade-off designer must consider .",697,1999-02-01,grc
https://llis.nasa.gov/lesson/697,1379,"designer consider redundancy reliability improvement critical component low reliability single failure could cause loss system one major function , i.e . loss control , unintentional release inability release space hardware , failure space installation system , harm crew . building flight assembly low reliability cause problem qualification acceptance testing , launch preparation flight activity , schedule delay , budget overrun .",697,1999-02-01,grc
